name,group,display,image,birthday,keywords,genre
럭키,Good Day,Good Day - 럭키,https://i.namu.wiki/i/OtYC-1lkQfhuaUNai2YAhQS8QFV6mPfsJDMGw5KuGu51YrcVU5kRstJr-DpFkk9hcSnEKlamAYdBXHg3aFGwo-fY-vjdJC2fqDO5JhzC7E74thGqZFWQ2Jhkpz1u1RMVYTPJv93y2xHBYgLPR07C3Q.webp,2001-11-03,"['럭키', 'Good Day', 'good day', 'GOOD DAY', '벨', 'goodday']",1
비바,Good Day,Good Day - 비바,https://i.namu.wiki/i/OkpYCgMM7iLpWUzzK8Rxl9u9Jb5SyxtX0a8opMNfyiw3EOb-06Z5V5rDpHSy3z59nblTupdESmcbM6VZDIeHPQjIgTqwNGMiJq6tiNzXVjCA8G4lda9cZrwlo0gNpJbIhFGd6WXW7mSKY7EAMW4V9g.webp,2000-02-07,"['황지원', '도원', 'Good Day', 'good day', 'GOOD DAY', '비바', 'goodday']",1
아이엘,Good Day,Good Day - 아이엘,https://i.namu.wiki/i/zxhYubuxICt3LnBF-drnnhs507Kt6M-1CSgfvQsNeLnp56RVXNHuH_OcPEOwpKDSPkv0gkAOfA_PTbczMDewSRXXm7i1OAXqtHdG8yG2TlUpSn9aG3lnorXKBHzcXTk-moKZSbDSyWDugrxoPWLOGQ.webp,1997-01-07,"['Good Day', 'good day', 'GOOD DAY', '아이엘', 'goodday']",1
하은,Good Day,Good Day - 하은,https://i.namu.wiki/i/lQ3Ean2WkPO0qsisFfmkLzHIVJ5cCYQuZVkpwEeHI5U_NKyATsZ5Y-Hwj4PK_kCmTHv7213UsvbO1C-9s7RhYdLKBJmETwQX9QpxSQlGAlJxYlUtFhd5J8RWCgaDLsn3dWLkM1rtKUBDnAg0k0q0gw.webp,1999-10-09,"['하은', 'Good Day', 'good day', 'GOOD DAY', '예아', 'goodday']",1
윤슬,Good Day,Good Day - 윤슬,https://i.namu.wiki/i/qOsWAycM1wkgB8vDBsSaDbmFR1ZkW6xkm1RoCBbb1jzZBJINmjM6EzTXaQFy0We3juvSDLGSKHK55-q2b3a7RKqxRU940kHeWoGZS907bf3ORgxxXjCIQXC8RwJJ8kb1ucHy5zcYydjxEL6PzrYZBg.webp,1999-03-30,"['Good Day', 'good day', '윤슬', 'GOOD DAY', 'goodday']",1
지원,Good Day,Good Day - 지원,https://i.namu.wiki/i/si4hrD9Hw6yGhbBITPU6a6BLurBv_RBzVQuhdArZfv-LVMRMhymEu9pFalJAtL-oaFJ8H_b3qFg3CAPYHBJ7cip2yRGSafc68WgWAtwkAitxE0MZxnU1lsTPGhkxz2IvOM2_8iq5VEyK5dq27PVeHQ.webp,1999-04-01,"['Good Day', 'good day', '지원', 'GOOD DAY', 'goodday']",1
채솔,Good Day,Good Day - 채솔,https://i.namu.wiki/i/J4IS5QM7Y8neJ02cHSYrKJkhWE9Ec4I8FrHGDMfmSgDtyH1nbX3HdVYtTvY9uXPcvD56MSO-864APPnP7ZHXVAxbRCDcPXdaxk4T5eElqfzJFJH2UipSv8nxTyhm8riwMecnKK8CE_KZfgtML_F35A.webp,1998-07-14,"['Good Day', 'good day', 'GOOD DAY', '채솔', 'goodday']",1
희진,Good Day,Good Day - 희진,https://i.namu.wiki/i/XMeYVbwx87NMiGq-mUahJbSEVMbOUGwZdWA4rY29jDRO1__a7nDCnhtgWazv1LHl1afwAnA2f9xuhRF7itLIj0lYXal6UWzoBsIJRBYQvfosmvUPGl_J7ixs-5EXTdGM8E4BA6Zq1alEFI-YEbM4Dg.webp,1995-08-19,"['Good Day', 'good day', 'GOOD DAY', '희진', 'goodday']",1
루이,H.U.B,H.U.B - 루이,https://i.namu.wiki/i/s59qhdXQlVrQN__U8CrV6V-VtvK03ogB4q2-hwBWAd3NA9oqTlIypxP7xSmIoeKncPO_YPrvvcksV2WiU_knMjJMD72t6qqqTYY9huLS3spCzeecepm0spK8tNY55Yh9xSCSy3d3pZFyvXKuP861iw.webp,1994-10-08,"['H.U.B', '루이', 'hub', 'h.u.b']",1
리이나,H1-KEY,H1-KEY - 리이나,https://i.namu.wiki/i/NWbZq8zMpFilzIEYDJnR2L_ahjjNklO4XK1m5KD5HWlHuWJd2FDHrrfbvqYzdXaHOu4odU4oELQokkzvitrTnVbwO53iIC5WUOsveBBjxe5ZvLxJ4QPQ0oh5WyRA5VzRmjTCOuSACZVWJNDBTMXlmQ.webp,2001-02-21,"['h1-key', '리이나', 'H1-KEY', 'hkey']",1
서이,H1-KEY,H1-KEY - 서이,https://i.namu.wiki/i/LX0gvxiMGc21jAIkmNvMmPFUQgbB-aQHOMh4KOq9SZlj_Znh8ywurjhCpBAhs23g_sxVwTjVSMOT56qi53wiJ04bl5oNCg_Im56DEqIf5l7a3rfZYLTHcKBQPzUaahNlcuJH3HNeGPch9f7JlC_ogA.webp,2000-02-12,"['hkey', 'h1-key', '서이', 'H1-KEY']",1
시탈라,H1-KEY,H1-KEY - 시탈라,https://i.namu.wiki/i/Q-JEzIAh01VWOw79R1hb2rDlcV8QbKqEOH2WoP-q5bIhisYhiRr_MJAk67-1DUGUKeTs4kzpGLCvk0-lqpbsd58ud-M-SMKNeCfSDU5wYAykBRRTemeQ39_2JXv15Y5Mnazq3VwNFGCuirUgJK-ONw.webp,1996-04-23,"['hkey', 'h1-key', '시탈라', 'H1-KEY']",1
옐,H1-KEY,H1-KEY - 옐,https://i.namu.wiki/i/7WZtRduiqx0tvV7CtH6l_nfIn4jyk2ZqN2onmlgbFlbunbdMVSGCKU5meePjzusd_UHcerx0h0S1MjAQc1u0fS_BOVy-oPd0NmeSAItl6YdSOu0u_hoi6PX3LEGbbGd8Wt6WWonIFY-1SOurAr0khw.webp,2004-12-25,"['h1-key', '옐', 'H1-KEY', 'hkey']",1
휘서,H1-KEY,H1-KEY - 휘서,https://i.namu.wiki/i/WQnHQiwtMhtX8Dgimy05GGIJNvkhA9eIF7mx4ZJs5IY0XVI4X77LUyASiqKkTGp1XT__JOoeQj_E-vmJfzZB5AlIJxCKZf5JiB0ECtpOIV24JHS9IAu5sy24YLZzQkfSWoZBCi0bBbIh05I7nHVfFA.webp,2002-07-31,"['휘서', 'hkey', 'h1-key', 'H1-KEY']",1
경원,HINAPIA,HINAPIA - 경원,https://i.namu.wiki/i/GsdoSfxl2xEac9R08gm1UdAsuTUqWt-cslUsCeNzmqarAvKdgEPJHdHqCJr3R98tHWTFmSTs8o9AW-5rggT8VDCFaT8MGDoSujHdNWsw7zOKWp31AXp1jM1roVsU7SRIpRqU6rJY4VUv4K0I83Pp0w.webp,1997-11-05,"['hinapia', '경원', 'HINAPIA']",1
민경,HINAPIA,HINAPIA - 민경,https://i.namu.wiki/i/dJNswatlOeh9sjV0cjcoQcAikvMWVZp5EpBrmroa4cwVVqX23N3oCrOFFR11pxwFaz9d4TYfU-N_bwpqWDzobM0n_3M8ikZOfT8jToBgs7w5KO4ZG4rQXwzUuuhZKPzTea8kdlL0Eld3dVRmfvAfAw.webp,1997-07-29,"['hinapia', '민경', 'HINAPIA']",1
바다,HINAPIA,HINAPIA - 바다,https://i.namu.wiki/i/kMuaLbjZ7-m2BSWUhk93_ah0v-yAQ_TArSdSN5oYROS_T2BOzjpO00MTOKUo_mfIjyBzOMEC0oHfeNVuxLD5dmFykoJgeEL4l_JFhNeHJK-p0AcC3grgyWyNtHnJbko3gnRHiszNHr0vj2mLveFadw.webp,2002-05-28,"['hinapia', '바다', 'HINAPIA']",1
예빈,HINAPIA,HINAPIA - 예빈,https://i.namu.wiki/i/PC-nR5BMWK2_QiFePQpn4B7qfqyA-1eafW5yBdksemqeZC83o1_iaWgI-zHt0ZTrojFX20HNQQOB-_6C9xxdkwsCPBlWPq9JewxiT3Eukqyrt7Pb8J2E6iGTBAJSYvwWFB6hF_AYUtMV5364oGlHDg.webp,1998-10-19,"['hinapia', '예빈', 'HINAPIA']",1
은우,HINAPIA,HINAPIA - 은우,https://i.namu.wiki/i/T9T9O8MoOtLUL2vVRCF2LnQw9aP3qlXSlFZ_H8r9STlympukzucywrg8jE0gqJH4JQqFEt7tMSmcznOjwBnM2uxmPSh9IFUoykpt6TcefNukrkPehOM653ZLs7D1aXrT4_2ciOR6Hc901f2fwCRZIA.webp,1998-07-01,"['hinapia', 'HINAPIA', '은우']",1
사쿠라,HKT48,HKT48 - 사쿠라,https://i.namu.wiki/i/qT0uKB9Rd7trE-RDSzY7L8nnL9liZW_piaedfv68TZpQUcTd_2-ZZzKjurikgxYkhWHDusl_NeKHE9JCbOh0L8h0uCrIvOBJSgwrcNlsJbBXnxVVr1pRhHf57_IH2j9vL5gFV_lU_tZodpT_nP-myA.svg,1998-03-19,"['HKT48', '사쿠라', 'hkt48', 'hkt']",1
다정,Hash Tag,Hash Tag - 다정,https://i.namu.wiki/i/aIsMNhFCDrAXYkmJb7ngck4zXRIM4Dz3hMOMsPzPsMfG52VXBepeRroySUxq0BoHzF4ig_Kxx3OvrnOr0Xd4vgWYOSu2CyszxEtj0F802HX9ce5HXLkLY11Ksz6Q6G6i5kVvxvlXJIK7AjJKwnSEiw.webp,1995-08-08,"['다정', 'HASH TAG', 'hash tag', 'Hash Tag', 'hashtag']",1
소진,Hash Tag,Hash Tag - 소진,https://i.namu.wiki/i/4ksMMn3jotNVmOZrN8vmHkDB8Ul6zV-WMUOeIUzAkLlSmreQKRib5KrabVMRtjs98Wk_W1477XkEO1VEOgf7kDWFuI0ECTkria4Uvg1r2dyFT_FUBFresC-gSh53QmtlkrSDtpLTvx1r6tezuQXVTQ.webp,1999-09-24,"['HASH TAG', 'hash tag', 'Hash Tag', 'hashtag', '소진']",1
수빈,Hash Tag,Hash Tag - 수빈,https://i.namu.wiki/i/SD22wHF9uhPMrkTXzBc_USqcBE8uiznFRDLsWHoEZtsiH3JfAq0ljiHjCe4oPOTRQOdfw9vTj3nxU75d8M6dakf2XG2fmUaoFWIG7M7GmkRi8r4seefGVTU-q9rOGQaAhM1L-_3ln6WYKCd0CjUSBQ.webp,1998년 9월 30,"['HASH TAG', 'hash tag', 'Hash Tag', 'hashtag', '수빈']",1
수아,Hash Tag,Hash Tag - 수아,https://i.namu.wiki/i/n3kN9DKj-aF-1y0YDGewALaHyPCY916nF7E9HW5TKigjjg8VhUeCuPAxfsn6P5AjT-0qRc1lleqFZeWUUqU5groR9xSkZZ9CHTkKbV5Ymzdww1sa_q6hHCqNA9agrEfyJNxjvSYM2XvMwEefEyf0PA.webp,1995-03-24,"['HASH TAG', 'hash tag', '수아', 'Hash Tag', 'hashtag']",1
승민,Hash Tag,Hash Tag - 승민,https://i.namu.wiki/i/BRr2iBQGzz6cNKrc4cgSJMuicdXBws5mnn7Ehldz4WBdIxIMJqdRQjMv7VOhK4XulvMgRsKGuROW9hoOCZIdHMxrPDo7QZjSpy_ZDjVQMs95MiqOB-1seSdfTU_nAZQ-KK_xRzJwApP64B3R2_UJ4A.webp,1996-02-03,"['HASH TAG', 'hash tag', 'hashtag', 'Hash Tag', '승민']",1
애지,Hash Tag,Hash Tag - 애지,https://i.namu.wiki/i/4t7bT4LTjpe74mzzR8Vso7o3bUSxrq848Ij2zNkjdA9J6C7d7fxQp7DkJttpudKD2KUuN-Ok7x7-Cjds6ybwGq-E6CaTpYkb364TzOy7qsRcj8lFBqmdvPeQRQS9oI3sdQJoPmyUBmSgszPeJIY2PA.webp,1999-10-25,"['HASH TAG', 'hash tag', 'Hash Tag', 'hashtag', '애지']",1
현지,Hash Tag,Hash Tag - 현지,https://i.namu.wiki/i/YV13RIU66mEbepSt0Nl9jDSbIwZZctbutPZ4XkgZQbZpUmqXAmosOTqSeyU7r3mbguUMJp1pd57shtV0j2W-lyHC8iKRmi5as5bqs89N4Wyx6GClRgVA0pAhSggUDEcrwZaM8ktERYoBFXX72JYojA.webp,1992-06-30,"['HASH TAG', 'hash tag', 'Hash Tag', 'hashtag', '현지']",1
나라,Hello Venus,Hello Venus - 나라,https://i.namu.wiki/i/OylkVMIjs61mBRuo4xhv8BbL8Szms5WCcSFPfWa03hiS2_ZaIK6Vo6JON55uIWZmTlQaABW9_Q6EbsFtN6w3hp6etYn9UNBGC9XKlKmgqOWGSwKsHXwbQgbY3r7xAdHsll33OXmHsroRava_Byg0Zw.webp,1991-03-13,"['HELLO VENUS', 'Hello Venus', 'hello venus', 'hellovenus', '나라']",1
라임,Hello Venus,Hello Venus - 라임,https://i.namu.wiki/i/UvXi1nuVDbLv3HkyewaDI_Yp7bkvgo8o-rGd9Cj9oyimyZSWl3aw2b1WujBU4NCQRh7OFeCg_Agxqm5YtofjmjX6zlnqo9krKfJIzgugnGj9PjJGkXrWYZUMrple3NnzNPEnGQKa3uH__Lyf2zgylA.webp,1993-01-19,"['HELLO VENUS', 'Hello Venus', 'hello venus', 'hellovenus', '라임']",1
서영,Hello Venus,Hello Venus - 서영,https://i.namu.wiki/i/a6foH9QHa5Ux0N6wNGBm6lI7K_2XjhI-eBwh50CinyN57aHmI8PeNRZeRBKy3YBKLxHqppcXI-TpSsbumeCbHVCAdq7sxtJHohEEiVThYYGXskS_Ity6x0ZPUmTNHr9rTYSi3ODm5O2hjMYgWm10rQ.webp,1994-06-27,"['HELLO VENUS', '서영', 'Hello Venus', 'hello venus', 'hellovenus']",1
앨리스,Hello Venus,Hello Venus - 앨리스,https://i.namu.wiki/i/0rRRVeeyUq0B4sYRS8CROwVvP2tbcwjTDXGgBrb-ltDI7iuutlaODbTBK7M-cdZZM-IO7hFdJcFx_jzPECgkQPXCTzhsufwQBMgd1ctvVKunm1zlAZYcjknZlACDYgH92UI2lcDSg9qpv8hsIANzlw.webp,1990-03-21,"['HELLO VENUS', 'Hello Venus', '앨리스', 'hello venus', 'hellovenus']",1
여름,Hello Venus,Hello Venus - 여름,https://i.namu.wiki/i/vWN49AWdVuDX7v8BMQLoQRJt_qqJG-nWQYEya7op35BOfz5TsA6QkaBDnkaYCM0yDG3LnT-bWmMlB_T_nzEIug2gsLM4bbbVWpln6ISVkogVL0MPI_OwrPWc7icARMQFi6b97CQjC0rjIV-kpe_i7g.webp,1996-06-04,"['여름', 'HELLO VENUS', 'Hello Venus', 'hello venus', 'hellovenus']",1
유아라,Hello Venus,Hello Venus - 유아라,https://i.namu.wiki/i/i012gyPdJa8CaYpjQVdiHeDKcRrT6fd1S_i7erKoVHpUDCavVxu7qK-rraACIvtqA3yfDeEiPKhc66ZXoMGH0PGezSAlu3hzOC6aZol0oEv_r1G7l5bcXOzawfjfa49jt9XZOA0FY971R7dpsXvS7A.webp,1992-09-26,"['HELLO VENUS', 'Hello Venus', '유아라', 'hello venus', 'hellovenus']",1
유영,Hello Venus,Hello Venus - 유영,https://i.namu.wiki/i/DdR9OSUNB6_Ns-h--DOXy2Kh48M7JGQeAKaEgqD0QzYupvRrMQgmYJ9iy5NcZITRs3ZyPbWDa-6jPSuWkKVq2C6Yomno8m7Bm9AmdhOclsGaHmCxqbcQCxA7TIIPwky0DaxPg6aiV-6bmKjA03DfkQ.webp,1995-01-23,"['HELLO VENUS', '유영', 'Hello Venus', 'hello venus', 'hellovenus']",1
윤조,Hello Venus,Hello Venus - 윤조,https://i.namu.wiki/i/ZJLqQGaEugTLSixqwMExYk1f2VwHZRnJpH0_bIxbMKOhNNOIg759NaUcb67vMtQS-ELoyBjOPnqcbnZsEK4P660UYlR8fhNr0rYx9Acd7hWHlfUNYBnQrbPPS_hBLCwRad5sCoGo4cszdQUj_VSJ7Q.webp,1992-12-14,"['HELLO VENUS', 'Hello Venus', 'hello venus', '윤조', 'hellovenus']",1
마츠다 미코,Honey Popcorn,Honey Popcorn - 마츠다 미코,https://i.namu.wiki/i/V06pn5HM4wZbxychvQ_j2NNXNkpYTgTT6BOSrNGmkOy_Q_BR4uHl-XRNIMjleiIgIy7dsWC1INzzDxbYOR5WniG6BRMCZ2nFU4ig0c1GIP11fAN3iwxTmE8nZCWxcvUhTxKE2YpCQKlTwtpWBwq1Aw.webp,1995-10-28,"['HONEY POPCORN', 'honeypopcorn', 'Honey Popcorn', 'honey popcorn', '마츠다 미코']",1
미카미 유아,Honey Popcorn,Honey Popcorn - 미카미 유아,https://i.namu.wiki/i/A3AV-i4pRCd6lULWg_6k5MjXooAzUHLILvGcc9g53dz7maNIj9KUrDf0hrbYAQGjk8saQG5oGnXCoTEPq0EctzD4j1JV91_tMhMFW-h7vI9QPQJ8CDc-JcK3_mjgCPbWCyz7GwWIIiFXIyvWr5qKTg.webp,1993-08-16,"['HONEY POPCORN', 'honeypopcorn', 'Honey Popcorn', 'honey popcorn', '미카미 유아']",1
사쿠라 모코,Honey Popcorn,Honey Popcorn - 사쿠라 모코,https://i.namu.wiki/i/Ka0_CsLqmIUUBwbYBQr4VGeu70y5XBxAZBfMYrx1BR4oaJj2pyGat87TUT9er0TnBFuYY1m4FkRo66DZsdcaNrDQV8dYgEhmSnSgbIx34KGGDaqSRvkDCfdUy4vbaNfFKMWq4ttMx4dMUAsl9nVCNw.webp,1991-03-19,"['HONEY POPCORN', '사쿠라 모코', 'honeypopcorn', 'Honey Popcorn', 'honey popcorn']",1
나현,Hot Issue,Hot Issue - 나현,https://i.namu.wiki/i/R61aCDBSX7-qaLyGgRtSfWiG5fLKFK-Q5ZLl-xHM8AU9E3aM6DfgpGYU4GYVqeFr4Poo8nTHfBHitsI0eFnRVAF4R1Q4bvMDTzGZ-chqaZovb0qPNtgFc9s7VJF0Cut2J8QjuLXwjv8Ycr7gWuacxw.svg,2002-01-25,"['Hot Issue', 'HOT ISSUE', 'hot issue', 'hotissue', '나현']",1
다나,Hot Issue,Hot Issue - 다나,https://i.namu.wiki/i/hb6Po_uG1eG_Vlbn6T84BmJqR41I1x_BA3VnNw5DTnaCLqSAxBHuPqu8yfdQd5qGn72QyAiYWaS5Jj-zXbkBv1bC850Gr_CtN8UeSqxPEhLThLqkstFHglMiHeVs3avcTf7dJrhHvdVSJOeRzMg9Zw.webp,2003-12-25,"['Hot Issue', 'HOT ISSUE', 'hot issue', 'hotissue', '다나']",1
다인,Hot Issue,Hot Issue - 다인,https://i.namu.wiki/i/egoiWV70Daq4NhuLqZGwKxVN8GxPTgolBFYp3qhO79T-pGpEbq62chedR_Fa2i3PpUfZa0qjIKFHj9fZQhooXmt4e9jtTtlnDbxr0CsBWsSlc-KcLIR2Fkq3MpbYEobslirlWCrgOAqn5B0loa6bnw.webp,2004-12-15,"['Hot Issue', 'HOT ISSUE', 'hot issue', 'hotissue', '다인']",1
메이나,Hot Issue,Hot Issue - 메이나,https://i.namu.wiki/i/SrV7ZQNb7gQ0otKMOP0iiGnHulrnV1NjPLe_q_V4Q56KDUB8KB1IVC54sOXzmn_vfV8ZUTcvNq9QLWfpAnPN4Abn9U4u8ouX2OX-u988ghIq67ybJRSRABCk9iKWt1PTPeXR4JMzTrXL1c6lD_TMhQ.webp,2000-05-12,"['Hot Issue', 'HOT ISSUE', 'hot issue', '메이나', 'hotissue']",1
예빈,Hot Issue,Hot Issue - 예빈,https://i.namu.wiki/i/TwlUnyU7iecopnYgZYd49DNM4oSImbj7zSE2h23aSrJl58O9tq6z1p12kWo4rLUIK8vgEpI-tDiiFhr1RAA9cWHU-iNPczshiikLNAMgtG4fkSQKhYHdq7o4Qc5x9CJrO-wCrxxnTi4iL8mpHdqpqA.webp,2004-11-01,"['Hot Issue', 'HOT ISSUE', 'hot issue', '예빈', 'hotissue']",1
예원,Hot Issue,Hot Issue - 예원,https://i.namu.wiki/i/IgQTNiEpD9ixd6hiHPCdzq3fMS3qTBZ-h-JSjZpTKJW--U7rumfX41RD0jiE2dwP1zwEoSN2YB-rRDgqlbDIDk0wP1o0mXpAs2wQxgtXrIg719O9tjUJ3aRwfPSeTNxbQWcgNjkZ32F-_ZAd8HOn9w.webp,2004-01-11,"['Hot Issue', 'HOT ISSUE', 'hot issue', 'hotissue', '예원']",1
형신,Hot Issue,Hot Issue - 형신,https://i.namu.wiki/i/JvFo-WIwT5g87-p0NDbspfRBlD2lMsXkG5n_Ms0_bryJ4EsjVo2e6kCL3khI8bYkLKnR1PQISow9bLGUDZZFE_wa_jONM2hLLeBl9iKt04ODKx1PB5Vwfh70GcgPFMWCw-xjNIn8cwEFw3fOMmoImg.webp,2002-05-03,"['형신', 'Hot Issue', 'HOT ISSUE', 'hot issue', 'hotissue']",1
모카,I'll-it,I'll-it - 모카,https://i.namu.wiki/i/e0nXn62ruY-sqmbYzLK9E073qZZbWCy0ZPUyzhHqYM0kE7MTeudFFJOja2uAv2jXVyfyBDPDnA2PXQQPPEaFekT5HZ0-ugU-Qhc6k1hT_G75_O2t_vB60Hnj_iA_QTRLYBkOisicEZCbvT6cGWLwRg.webp,2004-10-08,"['모카', ""i'll-it"", ""I'll-it"", 'illit', ""I'LL-IT""]",1
민주,I'll-it,I'll-it - 민주,https://i.namu.wiki/i/gEk9YOQYHz9RJF3ERZaxjYTEN5EGLwR2e0_Y06jnBsF5CycNXE48reT-6DTOr1hAKd2G-Wj1cV4PwjoVjiCr-NbIzmK30DmZjiOxoSgYn4avGP3HIlVOjsGaewLSTlT_sXMZM4Rdd4t-zerHsgVhVw.webp,2004-05-11,"['민주', ""i'll-it"", ""I'll-it"", 'illit', ""I'LL-IT""]",1
영서,I'll-it,I'll-it - 영서,https://i.namu.wiki/i/QVV4mmC-ZUBRuvcY0VXgYMEBu2LAhiNPcSG9RteMePZDhnp_I6GKoipriLefikXBU67B7qFrB0_UopMNyMBNAEeh6jNzi-nPKGvn4JbLELr57VVzMK3L5uWyIavmWWEby0TJL668A0mxzTnwOsJMeg.webp,2005-11-13,"[""i'll-it"", '영서', ""I'll-it"", 'illit', ""I'LL-IT""]",1
원희,I'll-it,I'll-it - 원희,https://i.namu.wiki/i/3z1GUtc3Gr7HUZcYoVxGtnD3m72vKOBFSAzjNfBoAAOV0wlNK_yizq_67N-QkTTECK4SMgIARHWQa7dYtq_5708mDhREFjxq-mFYiJSVDpeC3Ajteg9I_zx8UJZ48zr3AOPwVIJGsnmXOXT0TTeV1A.webp,2007-06-26,"['원희', ""i'll-it"", ""I'll-it"", 'illit', ""I'LL-IT""]",1
윤아,I'll-it,I'll-it - 윤아,https://i.namu.wiki/i/8pcMoNKAt-NIypA8DG-cBvX077pV6GyFenjLAy451xV-5QuQmy5oy03yiLHuFTQhpCOD8zbp0g5ESKPj6TGcO0dlRjS9fObKY7M4iV5YWTy3gwCjOjuSjyW9QUOwNaCzSnEfLEsbfe9GT_Cxz9HAqQ.webp,2004-01-15,"['윤아', ""i'll-it"", ""I'll-it"", 'illit', ""I'LL-IT""]",1
이로하,I'll-it,I'll-it - 이로하,https://i.namu.wiki/i/PK7A-a_njqPydclFAiAi9CaPMwU_jy2f0_vigWjUHi1BgbTXo3o0BW8mvnE-IbDumsrNUjnrmHLX2qVoNASJiihCTJBxUj6DdIJv48YLlW3Ni9WQDGdYu_ZifBat8XFThsBhSxZZVW7gp-Kz1V56YA.webp,2008-02-04,"[""i'll-it"", ""I'll-it"", '이로하', 'illit', ""I'LL-IT""]",1
김소희,I.B.I,I.B.I - 김소희,https://i.namu.wiki/i/FhNiI7Z8VJOKOf2pLZlxrLhbSzhdkgn4VhopAX_ua3eBjiTrEzwcZwUDCl03glAwul2G8mQCB2MeluHvBxcTsXCkWLgmNbg6uXJ5RznJiU3Om0dQAT6BdfRTUvkYjBP48KmP1ys-p73AMx-XInpYWQ.webp,1995-01-20,"['김소희', 'I.B.I', 'ibi', 'i.b.i']",1
루리,I.B.I,I.B.I - 루리,https://i.namu.wiki/i/o8MUuVshNuLgGdA2U6_69R3cRyEIkwe_sBNh2gEB6tq16jrpRAgDSpue45yCQQ5Y6LrmsTwcDSaValc6SZWo2wO2c9grzyg6iRE8gQCXKaRYOixz2lUPQjkwvI90tNvoKL0EsryFwdGFUtQCY2kYgw.webp,1996-09-05,"['루리', 'I.B.I', 'ibi', 'i.b.i']",1
윤채경,I.B.I,I.B.I - 윤채경,https://i.namu.wiki/i/0xr_MefsPROCB1PTUvx0cXrPiloASMBItZPX8mwZKOseP3Xf-b02CahyKJwemCiTvxNiPqoiHC35iAmabo_B34GuDs6blL9-FWDTofJzMj_0vjp9pLveyLVHfAZPwBu1n_iij1Q0ZvlpmPFFVd0Rsg.webp,1996-07-07,"['I.B.I', 'ibi', 'i.b.i', '윤채경']",1
이해인,I.B.I,I.B.I - 이해인,https://i.namu.wiki/i/AI0EYnKxlNMcSV49V4A-u1FnxYDGGm7D7FRohYF5x0zHqDNovm8OB9gSJuceAf5XikQo2jFLNnzxbiEywsH9k1mLwcggJ7dK3Rv72EbJnRlR1MjjF3oEYryU9bC-DSHtGy_3zLZelAEevEmGeGe3zg.webp,1994-07-04,"['I.B.I', 'ibi', 'i.b.i', '이해인']",1
한혜리,I.B.I,I.B.I - 한혜리,https://i.namu.wiki/i/ZxUs2aRxZTCaNWLd7c9tBGYwrTcDUpaV9r6DyKAm9JtwSKlAkXBGJFH1rZya_grdCJDoXHTty1rSqggSM24hyRlJ7KDW7eoE4pKzHRN82LOOsBYTCg0YYzeWFpKW82WOsaRKbFhvPSriMqAzh58y1A.webp,1997-08-24,"['I.B.I', 'ibi', 'i.b.i', '한혜리']",1
결경,I.O.I,I.O.I - 결경,https://i.namu.wiki/i/QqbxyWp05K5A97kdHa9Hzbdsxc9CDA9eBeEAu-jS0vGbtoUWOtQogkV6_8mPWKOUc7UDbu08VrgM2exs1SZNZP2y7S5G8cDoFmnK85NC1s5Zy-GQpMkVojx3h8RAaGp4wysiTq3MAcdH_CCZbiUoCw.webp,1998-12-16,"['결경', 'I.O.I', 'ioi', 'i.o.i']",1
김도연,I.O.I,I.O.I - 김도연,https://i.namu.wiki/i/csX6QpbgRRRb0E01whgQw96bSEWWLxWrt31PTGasiyOKOfFf6vptkFJI1t0AzQApvCKoC2BNMrYAyIYA-ZfUvIdkaddv0XSip1m52fSEl-l4Er87DnRiWr3aliXIm_aBGgwAUazQS1NV6IvDqx8rMQ.webp,1999-12-04,"['ioi', 'I.O.I', 'i.o.i', '김도연']",1
김세정,I.O.I,I.O.I - 김세정,https://i.namu.wiki/i/lCYLueCuC7mJQUlKeigEiHutRdp_sY2Umro5h5dqFudpda-WX-8VOpuMoy16apaFMWitv3y_2v2ufzqiZldu9cu1BEOTsfY8x5nwLBrZrgHVixmkkY6riCYmUNveG-6SrLZHZsI0-Jxm80bkeQjqzw.webp,1996-08-28,"['ioi', 'I.O.I', 'i.o.i', '김세정']",1
김소혜,I.O.I,I.O.I - 김소혜,https://i.namu.wiki/i/J6GyNqjSHbujc4JDKBH3bL1hqXe31K6fV0LYy9Wk-X3GGzFQFhEAPZGow00jBF8prhGNpY6nxI1gBT8MBp27U4pxs0wEDDY6z7iya_9_NNtBhSIAvwhCDwnAl_P-YjNTqESDnnLU7robroHxnQ5qEg.webp,1999-07-19,"['ioi', '김소혜', 'I.O.I', 'i.o.i']",1
나영,I.O.I,I.O.I - 나영,https://i.namu.wiki/i/mLETsaV4hTUnSmZbEnlF_Xv8HUl9I4LX6DvocsePGVpqjUa7qNARPoYBVfFe76eQnF7gwEss6CiJ_fG7F9KOHaMp6MKwS8EBRNEdgTa0YT74LmTWmiX-6b750hFLZVnFQFHnuZ00VL0LG4Utbdq-ZA.webp,1995-12-18,"['ioi', 'I.O.I', 'i.o.i', '나영']",1
미나,I.O.I,I.O.I - 미나,https://i.namu.wiki/i/PUO1VJPsTE2DIt8zENaw-pLf3AKOBo6yEoiwyPqGh9Pf86q9XV76bD5zbQ4SK7gISZqiuY2__kg3-AX4z5GCEnll22Bo7QNw9VQ4TSY9r3MhrUt6CYv55u54j3RcENb1PYzf8slbQdP3JMXSe4JXmA.webp,1999-12-04,"['ioi', '미나', 'i.o.i', 'I.O.I']",1
